Name,Inspire link,Institution,Status,Timestamp
Majid Ekhterachian,https://inspirehep.net/authors/1677617,DESY,Offered,2021-01-02 23:48:00
Orr Sela,https://inspirehep.net/authors/1648685,UC Los Angeles,Accepted,2021-01-02 23:47:00
Orr Sela,https://inspirehep.net/authors/1648685,Oxford,Declined,2021-01-02 23:46:00
Alice Di Tucci,https://inspirehep.net/authors/1792345,"U. of Barcelona, ICC",Offered,2021-01-02 13:06:00
Alice Di Tucci,https://inspirehep.net/authors/1792345,MPI Munich,Offered,2021-01-02 13:05:00
Sinong Liu,https://inspirehep.net/authors/1739502,U. of Warsaw,Offered,2021-01-02 00:29:00
Elina Fuchs,https://inspirehep.net/authors/1068172,CERN,Accepted,2021-01-01 15:25:00
Beatrix Muhlmann,https://inspirehep.net/authors/1802292,ULB Brussels (Solvay Position),Declined,2021-01-01 15:24:00
Anna M. Suliga,https://inspirehep.net/authors/1780619,N3AS,Offered,2021-01-01 15:23:00
Evyatar Sabag,https://inspirehep.net/authors/1760352,Uppsala,Offered,2021-01-01 15:22:00
Elena Pinetti,https://inspirehep.net/authors/1813565,IPPP Durham,Offered,2021-01-01 15:21:00
Minjae Cho,https://inspirehep.net/authors/1806286,"Princeton, PCTS",Accepted,2020-12-31 23:07:00
Mukul Sholapurkar,https://inspirehep.net/authors/1655078,UC San Diego,Offered,2020-12-31 23:06:00
Manuel Buen Abad,https://inspirehep.net/authors/1454155,U. of Washington,Declined,2020-12-31 23:05:00
Manuel Buen Abad,https://inspirehep.net/authors/1454155,Fermilab,Offered,2020-12-31 23:04:00
AndrÃ©s Luna,https://inspirehep.net/authors/1277648,"CEA-Saclay, IPhT",Declined,2020-12-31 23:03:00
AndrÃ©s Luna,https://inspirehep.net/authors/1277648,Uppsala and Nordita,Declined,2020-12-31 23:02:00
AndrÃ©s Luna,https://inspirehep.net/authors/1277648,NBIA,"5-year, Offered",2020-12-31 23:01:00
Zahra Tabrizi,https://inspirehep.net/authors/1284021,"Northwestern U., Neutrino Theory Network",Offered,2020-12-31 23:00:00
Yuya Kusuki,https://inspirehep.net/authors/1518875,"KITP, UC Santa Barbara",Declined,2020-12-31 20:26:00
Yuya Kusuki,https://inspirehep.net/authors/1518875,Caltech,"Burke Fellowship, Accepted",2020-12-31 20:25:00
Yuber F. Perez-Gonzalez,https://inspirehep.net/authors/1184694,Colorado State U.,Offered,2020-12-31 20:24:00
Georgios Billis,https://inspirehep.net/authors/1831292,U. of Milan,Offered,2020-12-31 15:21:00
Georgios Billis,https://inspirehep.net/authors/1831292,TU Munich,Offered,2020-12-31 15:20:00
Mario Reig,https://inspirehep.net/authors/1501139,Oxford,Accepted,2020-12-31 15:19:00
Mario Reig,https://inspirehep.net/authors/1501139,IPPP Durham,Declined,2020-12-31 15:18:00
Mario Reig,https://inspirehep.net/authors/1501139,ICTP,Declined,2020-12-31 15:17:00
Jesse van Muiden,https://inspirehep.net/authors/1674295,SISSA,Accepted,2020-12-31 15:16:00
Anna M. Suliga,https://inspirehep.net/authors/1780619,"AstroCeNT, Warsaw",Offered,2020-12-31 15:15:00
Elena Pinetti,https://inspirehep.net/authors/1813565,Kavli IPMU,Offered,2020-12-31 15:14:00
Fernando Romero-LÃ³pez,https://inspirehep.net/authors/1631459,"MIT, CTP",Accepted,2020-12-31 10:51:00
Antony Speranza,https://inspirehep.net/authors/1359760,ULB Brussels,Offered,2020-12-30 23:13:00
Patrick Komiske,https://inspirehep.net/authors/1653401,"Rutgers U., NHETC","5-year, Offered",2020-12-30 23:12:00
Anders Schreiber,https://inspirehep.net/authors/1669969,Mainz U.,Offered,2020-12-30 22:16:00
Ronak M. Soni,https://inspirehep.net/authors/1341224,U. of Amsterdam,Offered,2020-12-30 22:15:00
Jingping Li,https://inspirehep.net/literature?sort=mostrecent&size=25&page=1&q=a%20J.Li.57&ui-citation-summary=true,Carnegie Mellon U.,Offered,2020-12-30 22:14:00
Boyang Yu,https://inspirehep.net/authors/1727519,Shanghai Jiao Tong U.,Offered,2020-12-30 22:13:00
Boyang Yu,https://inspirehep.net/authors/1727519,Peking U.,Offered,2020-12-30 22:12:00
Ioannis Matthaiakakis,https://inspirehep.net/authors/1684074,U. of Genoa,Offered,2020-12-30 22:11:00
Ioannis Matthaiakakis,https://inspirehep.net/authors/1684074,WrocÅaw U. of Science and Technology,Offered,2020-12-30 22:10:00
Eduardo Gonzalo,https://inspirehep.net/authors/1666165,IBS CTPU,Declined,2020-12-30 22:09:00
Eduardo Gonzalo,https://inspirehep.net/authors/1666165,Ben Gurion U.,Declined,2020-12-30 22:08:00
Elisa Todarello,https://inspirehep.net/authors/1475415,IBS CTPU,Offered,2020-12-30 22:07:00
Elisa Todarello,https://inspirehep.net/authors/1475415,"U. of Barcelona, ICC","Maria de Maetzu Fellowship, Offered",2020-12-30 22:06:00
Hongfei Shu,https://inspirehep.net/authors/1609928,Tsinghua U.,"YSMC/BIMSC Postdoctoral Fellow, Offered",2020-12-30 22:05:00
Yohei Ema,https://inspirehep.net/authors/1346215,U. of Minnesota,Offered,2020-12-30 11:31:00
Xiao Xue,https://inspirehep.net/authors/1721048,U. of Hamburg,Offered,2020-12-30 11:30:00
Marcos Garcia Garcia,https://inspirehep.net/authors/1327985,U. of Padova,Offered,2020-12-29 19:40:00
Ling-Xiao Xu,https://inspirehep.net/authors/1696927,"T.D. Lee Institute, Shanghai",Offered,2020-12-29 19:39:00
Seyed Morteza Hosseini,https://inspirehep.net/authors/1282083,U. of Leuven,Declined,2020-12-29 13:53:00
Anne Spiering,https://inspirehep.net/authors/1677147,Mainz U.,Offered,2020-12-29 10:46:00
Anne Spiering,https://inspirehep.net/authors/1677147,Niels Bohr Institute,Offered,2020-12-29 10:45:00
Anne Spiering,https://inspirehep.net/authors/1677147,Nordita,Offered,2020-12-29 10:44:00
Minglei Xiao,https://inspirehep.net/authors/1502044,Northwestern and Argonne National Lab,Accepted,2020-12-29 09:37:00
Ven Chandrasekaran,https://inspirehep.net/authors/1812047,IAS,Accepted,2020-12-29 09:36:00
Ven Chandrasekaran,https://inspirehep.net/authors/1812047,MIT,Declined,2020-12-29 09:35:00
Ven Chandrasekaran,https://inspirehep.net/authors/1812047,UC Santa Barbara,Declined,2020-12-29 09:34:00
Emily Nardoni,https://inspirehep.net/authors/1497181,Technion,Offered,2020-12-28 20:07:00
Henrique Rubira,https://inspirehep.net/authors/1302295,TU Munich,Offered,2020-12-28 20:06:00
Patrick Fitzpatrick,https://inspirehep.net/authors/1826959,Technion,Offered,2020-12-28 15:20:00
Abhish Dev,https://inspirehep.net/authors/1722661,Technion and Weizmann,Offered,2020-12-28 15:18:00
Shruti Paranjape,https://inspirehep.net/authors/1487675,Northwestern,Offered,2020-12-28 15:17:00
Andres Luna,https://inspirehep.net/authors/1277648,"CEA-Saclay, IPhT",Offered,2020-12-27 21:25:00
Po-Jen Wang,https://inspirehep.net/authors/1659334,Hebrew U. of Jerusalem,Offered,2020-12-27 12:13:00
Eduardo Gonzalo,https://inspirehep.net/authors/1666165,Lehigh U.,Offered,2020-12-26 14:47:00
Salvador Rosauro-Alcaraz,https://inspirehep.net/authors/1721298,Karlsruhe Institute of Technology,Offered,2020-12-26 14:46:00
Akash Jain,https://inspirehep.net/authors/1264732,Ecole Polytechnique,Declined,2020-12-26 14:44:00
Akash Jain,https://inspirehep.net/authors/1264732,TIFR Mumbai,Offered,2020-12-26 10:54:00
Marija TomaÅ¡eviÄ,https://inspirehep.net/literature?sort=mostrecent&size=25&page=1&q=a%20M.Tomasevic.1,"Ecole Polytechnique, CPHT",Offered,2020-12-26 10:53:00
Ryusuke Jinno,https://inspirehep.net/authors/1474087,"T.D. Lee Institute, Shanghai",Offered,2020-12-25 15:13:00
Evyatar Sabag,https://inspirehep.net/authors/1760352,SISSA,Offered,2020-12-25 15:12:00
Matteo Sacchi,https://inspirehep.net/authors/1727152,UC San Diego,Offered,2020-12-25 15:11:00
Shan-Ming Ruan,https://inspirehep.net/authors/1780618,"Kyoto U., YITP","It from Qubit, Offered",2020-12-25 15:10:00
Sabya Sachi Chatterjee,https://inspirehep.net/authors/1396261,"CEA-Saclay, IPhT",Offered,2020-12-24 22:39:00
Gianluca Zoccarato,https://inspirehep.net/authors/1631464,"CEA-Saclay, IPhT",Offered,2020-12-24 22:38:00
Fernando Arias-AragÃ³n,https://inspirehep.net/authors/1695599,"LPSC, Grenoble",Offered,2020-12-24 22:37:00
Akash Jain,https://inspirehep.net/authors/1264732,U. of Amsterdam,Offered,2020-12-24 22:36:00
Akash Jain,https://inspirehep.net/authors/1264732,Ecole Polytechnique,Offered,2020-12-24 22:35:00
Beatrix Muhlmann,https://inspirehep.net/authors/1802292,SISSA,Offered,2020-12-24 22:34:00
Syuhei Iguro,https://inspirehep.net/authors/1621060,INFN Napoli,Offered,2020-12-24 16:47:00
Mario Reig,https://inspirehep.net/authors/1501139,ICTP,Offered,2020-12-24 16:46:00
Mario Reig,https://inspirehep.net/authors/1501139,Oxford,Offered,2020-12-24 16:45:00
Davide Racco,https://inspirehep.net/authors/1395751,"Stanford, SITP",Accepted,2020-12-24 16:12:00
Davide Racco,https://inspirehep.net/authors/1395751,CERN,Declined,2020-12-24 16:11:00
Yohei Ema,https://inspirehep.net/authors/1346215,"T.D. Lee Institute, Shanghai",Offered,2020-12-24 15:36:00
Yohei Ema,https://inspirehep.net/authors/1346215,Weizmann Institute,Offered,2020-12-24 15:35:00
Ratul Mahanta,https://inspirehep.net/authors/1744386,INFN Bologna,Offered,2020-12-24 15:34:00
Beatrix Muhlmann,https://inspirehep.net/authors/1802292,Leuven,Declined,2020-12-24 14:28:00
Beatrix Muhlmann,https://inspirehep.net/authors/1802292,ULB Brussels (Solvay Position),Offered,2020-12-24 14:27:00
Pedro Cal,https://inspirehep.net/authors/1716537,DESY,Accepted,2020-12-24 13:18:00
Eduardo Gonzalo,https://inspirehep.net/authors/1666165,IBS CTPU,Offered,2020-12-24 13:17:00
Jason Aebischer,https://inspirehep.net/authors/1515588,U. of Zurich,Offered,2020-12-24 13:16:00
Petr Kravchuk,https://inspirehep.net/authors/1409397,"Simons Center for Geometry and Physics, Stony Brook U.",Accepted,2020-12-24 13:15:00
Seyed Morteza Hosseini,https://inspirehep.net/authors/1282083,Imperial College London,Offered,2020-12-24 13:14:00
Mehmet Demirtas,https://inspirehep.net/authors/1765325,INFN Bologna,Declined,2020-12-24 13:13:00
Mehmet Demirtas,https://inspirehep.net/authors/1765325,"CEA-Saclay, IPhT",Declined,2020-12-24 13:12:00
Mehmet Demirtas,https://inspirehep.net/authors/1765325,"Northeastern, IAIFI",Offered,2020-12-24 13:11:00
Antony Speranza,https://inspirehep.net/authors/1359760,UI Urbana-Champaign,Offered,2020-12-24 00:45:00
Manuel Buen Abad,https://inspirehep.net/authors/1454155,U. of Washington,Offered,2020-12-24 00:23:00
Manuel Buen Abad,https://inspirehep.net/authors/1454155,U. of Maryland,Offered,2020-12-24 00:22:00
Manuel Buen Abad,https://inspirehep.net/authors/1454155,New York U.,Offered,2020-12-24 00:21:00
Ven Chandrasekaran,https://inspirehep.net/authors/1812047,IAS,Offered,2020-12-23 23:22:00
Gabi Zafrir,https://inspirehep.net/authors/1272172,"Simons Center for Geometry and Physics, Stony Brook U.",Offered,2020-12-23 23:21:00
Petar TadiÄ,https://inspirehep.net/authors/1737901,Uppsala,Offered,2020-12-23 23:20:00
Petar TadiÄ,https://inspirehep.net/authors/1737901,Yale,Offered,2020-12-23 23:19:00
Keisuke Harigaya,https://inspirehep.net/authors/1078245,U. Maryland,Offered,2020-12-23 23:18:00
Max Brinkmann,https://inspirehep.net/authors/1684303,Bologna and Padova,Offered,2020-12-23 23:17:00
Andres Luna,https://inspirehep.net/authors/1277648,DESY,Offered,2020-12-23 23:16:00
George N. Wojcik,https://inspirehep.net/authors/1835917,UW Madison,Offered,2020-12-23 23:15:00
Stefano Baiguera,https://inspirehep.net/authors/1643548,Ben Gurion U.,Offered,2020-12-23 23:14:00
Antoine Bourget,https://inspirehep.net/authors/1394491,"Oxford, Mathematical Institute",Offered,2020-12-23 14:49:00
Asli Abdullahi,https://inspirehep.net/authors/1787006,Harvard,Offered,2020-12-23 13:37:00
Asli Abdullahi,https://inspirehep.net/authors/1787006,Fermilab (Particle),Offered,2020-12-23 13:36:00
Angelo Esposito,https://inspirehep.net/authors/1233187,IAS,Accepted,2020-12-23 13:35:00
Angelo Esposito,https://inspirehep.net/authors/1233187,CERN,Declined,2020-12-23 13:34:00
Joshua Foster,https://inspirehep.net/authors/1679983,MIT,"Pappalardo Fellowship, Accepted",2020-12-23 09:17:00
Joshua Foster,https://inspirehep.net/authors/1679983,Fermilab (Particle+Astro),Declined,2020-12-23 09:16:00
Joshua Foster,https://inspirehep.net/authors/1679983,Perimeter Institute,Declined,2020-12-23 09:15:00
Joshua Foster,https://inspirehep.net/authors/1679983,Caltech,"Burke Fellowship, Declined",2020-12-23 09:14:00
Alex May,https://inspirehep.net/authors/1607974,IAS,Declined,2020-12-23 09:13:00
Alex May,https://inspirehep.net/authors/1607974,Stanford,"It from Qubit and QFARM Fellowship, Accepted",2020-12-23 09:12:00
Emily Nardoni,https://inspirehep.net/authors/1497181,Cambridge,Offered,2020-12-22 23:16:00
Ondrej Hulik,https://inspirehep.net/authors/1614274,Vrije Universiteit Brussel,Offered,2020-12-22 22:06:00
Anna M. Suliga,https://inspirehep.net/authors/1780619,"U. of Washington, INT",Offered,2020-12-22 22:05:00
Matthew Lim,https://inspirehep.net/authors/1710276,LPTHE/IJCLab,Offered,2020-12-22 22:04:00
Jesse van Muiden,https://inspirehep.net/authors/1674295,SISSA,Offered,2020-12-22 22:03:00
Ryusuke Jinno,https://inspirehep.net/authors/1474087,IFT-CSIC/UAM Madrid,Offered,2020-12-22 20:06:00
Gianluca Zoccarato,https://inspirehep.net/authors/1631464,U. of Leuven,Offered,2020-12-22 20:05:00
Francesco Alessio,https://inspirehep.net/authors/1753866,UniversitÃ© Libre de Bruxelles,Offered,2020-12-22 20:04:00
Francesco Alessio,https://inspirehep.net/authors/1753866,Uppsala and Nordita,Offered,2020-12-22 20:03:00
CÃ©line Zwikel,https://inspirehep.net/authors/1766834,Perimeter Institute,"Jocelyn Bell Burnell Fellowship, Accepted",2020-12-22 19:20:00
Pierluigi Niro,https://inspirehep.net/authors/1684053,UCLA,Offered,2020-12-22 19:11:00
Ivan Martinez-Soler,https://inspirehep.net/authors/1497185,INFN Bari,Offered,2020-12-22 19:05:00
Matthew Kirk,https://inspirehep.net/authors/1452491,INFN Bari,Offered,2020-12-22 18:33:00
Alexis D. Plascencia,https://inspirehep.net/authors/1621059,INFN - Frascati National Laboratories,"Cabibbo Fellowship, Offered",2020-12-22 18:32:00
Nathan Benjamin,https://inspirehep.net/authors/1328740,Caltech,"Burke Fellowship, Accepted",2020-12-22 18:31:00
Salvador Rosauro-Alcaraz,https://inspirehep.net/authors/1721298,LPT Orsay (ITN HIDDeN),Offered,2020-12-22 18:30:00
Luca Mantani,https://inspirehep.net/authors/1668860,Cambridge,Offered,2020-12-22 18:29:00
Lena Funcke,https://inspirehep.net/authors/1419876,MIT,Offered,2020-12-22 18:28:00
Georgios Billis,https://inspirehep.net/authors/1831292,Karlsruhe Institute of Technology,Offered,2020-12-22 18:27:00
NiccolÃ² Cribiori,https://inspirehep.net/authors/1599322,MPI Munich,Offered,2020-12-22 13:30:00
Lena Funcke,https://inspirehep.net/authors/1419876,U. of Washington,Offered,2020-12-22 12:59:00
Siyi Zhou,https://inspirehep.net/authors/1344113,Kobe U.,"JSPS Fellowship, Offered",2020-12-22 12:37:00
Matthew Kirk,https://inspirehep.net/authors/1452491,"U. of Barcelona, ICC",Offered,2020-12-22 12:36:00
Yikun Wang,https://inspirehep.net/authors/1815942,Caltech,"Burke Fellowship, Offered",2020-12-22 10:06:00
Haolin Li,https://inspirehep.net/authors/1327178,"UC Louvain, CP3",Offered,2020-12-22 10:05:00
Manki Kim,https://inspirehep.net/authors/1423021,"MIT, CTP",Offered,2020-12-22 10:04:00
Yin Lin,https://inspirehep.net/authors/1615040,MIT,Offered,2020-12-22 10:03:00
Digvijay Wadekar,https://inspirehep.net/authors/1360028,IAS,Offered,2020-12-22 10:02:00
Orr Sela,https://inspirehep.net/authors/1648685,UCLA,Offered,2020-12-22 10:01:00
Orr Sela,https://inspirehep.net/authors/1648685,Oxford,Offered,2020-12-22 10:00:00
Ven Chandrasekaran,https://inspirehep.net/authors/1812047,MIT,Offered,2020-12-22 09:59:00
Gregoire Mathys,https://inspirehep.net/authors/1025645,"CEA-Saclay, IPhT",Offered,2020-12-22 09:58:00
Andres Luna,https://inspirehep.net/authors/1277648,Uppsala and Nordita,Offered,2020-12-22 09:57:00
Matthew Lim,https://inspirehep.net/authors/1710276,DESY,Offered,2020-12-22 09:56:00
Michael Ruf,https://inspirehep.net/authors/1684312,UCLA,Offered,2020-12-22 09:55:00
Mehmet Demirtas,https://inspirehep.net/authors/1765325,INFN Bologna,Offered,2020-12-21 19:12:00
Mehmet Demirtas,https://inspirehep.net/authors/1765325,"CEA-Saclay, IPhT",Offered,2020-12-21 19:11:00
Claudia Cornella,https://inspirehep.net/authors/1643530,"U. of Barcelona, ICC",Declined,2020-12-21 19:10:00
Claudia Cornella,https://inspirehep.net/authors/1643530,Valencia (ITN HIDDeN),Declined,2020-12-21 19:09:00
Claudia Cornella,https://inspirehep.net/authors/1643530,IFT Madrid,Offered,2020-12-21 19:08:00
Claudia Cornella,https://inspirehep.net/authors/1643530,Granada,Declined,2020-12-21 19:07:00
Claudia Cornella,https://inspirehep.net/authors/1643530,Bonn,Declined,2020-12-21 19:06:00
Claudia Cornella,https://inspirehep.net/authors/1643530,ICTP,Declined,2020-12-21 19:05:00
Claudia Cornella,https://inspirehep.net/authors/1643530,Perimeter,"4-year, Offered",2020-12-21 19:04:00
Claudia Cornella,https://inspirehep.net/authors/1643530,Mainz U.,Offered,2020-12-21 19:03:00
Eduardo Casali,https://inspirehep.net/authors/1607956,Harvard,Accepted,2020-12-21 19:02:00
Syuhei Iguro,https://inspirehep.net/authors/1621060,Karlsruhe Institute of Technology,Offered,2020-12-21 17:47:00
Yuber F. Perez-Gonzalez,https://inspirehep.net/authors/1184694,"Stony Brook U., YITP","Simons Bridge Fellowship, Offered",2020-12-21 15:30:00
Gongjun Choi,https://inspirehep.net/authors/1478454,DESY,Offered,2020-12-21 15:29:00
Gongjun Choi,https://inspirehep.net/authors/1478454,CERN,Offered,2020-12-21 15:28:00
Borna Salehian,https://inspirehep.net/authors/1767013,ICTP,Offered,2020-12-21 11:47:00
Ronak M. Soni,https://inspirehep.net/authors/1341224,Ecole Normale SupÃ©rieure,"Junior Research Chair, Declined",2020-12-21 11:46:00
Ronak M. Soni,https://inspirehep.net/authors/1341224,ICTP,Offered,2020-12-21 11:45:00
Matteo Sacchi,https://inspirehep.net/authors/1727152,Oxford,Offered,2020-12-21 00:04:00
Maximilian Ruhrdorfer,https://inspirehep.net/authors/1750575,Cornell,Offered,2020-12-21 00:03:00
Joshua Foster,https://inspirehep.net/authors/1679983,MIT,"Pappalardo Fellowship, Offered",2020-12-20 09:45:00
Shruti Paranjape,https://inspirehep.net/authors/1487675,"UC Davis, QMAP",Offered,2020-12-20 00:09:00
Arash Ardehali,https://inspirehep.net/authors/1259793,"Stony Brook U., YITP",Accepted,2020-12-20 00:08:00
Christian Ferko,https://inspirehep.net/literature?sort=mostrecent&size=25&page=1&q=a%20C.Ferko.1,"UC Davis, QMAP",Offered,2020-12-20 00:06:00
Lena Funcke,https://inspirehep.net/authors/1419876,Fermilab,Offered,2020-12-19 13:03:00
Beatrix Muhlmann,https://inspirehep.net/authors/1802292,Leuven,Offered,2020-12-19 10:53:00
Richard Nally,https://inspirehep.net/authors/1191595,Cornell,"Klarman Fellowship, Offered",2020-12-19 08:54:00
Linda Xu,https://inspirehep.net/authors/1781730,UC Irvine,Offered,2020-12-19 08:53:00
Linda Xu,https://inspirehep.net/authors/1781730,Fermilab (Astro),Offered,2020-12-19 08:52:00
Linda Xu,https://inspirehep.net/authors/1781730,UC Berkeley,Offered,2020-12-19 08:51:00
Seyed Morteza Hosseini,https://inspirehep.net/authors/1282083,U. of Leuven,Offered,2020-12-19 08:50:00
Emily Nardoni,https://inspirehep.net/authors/1497181,IPMU,"Kavli Fellowship, Offered",2020-12-19 08:49:00
Joshua Foster,https://inspirehep.net/authors/1679983,Fermilab,Offered,2020-12-19 08:48:00
Max Wiesner,https://inspirehep.net/authors/1644299,Harvard,Accepted,2020-12-18 23:49:00
Daniel Mayerson,https://inspirehep.net/authors/1073577,Leuven,Offered,2020-12-18 23:48:00
Olga Papadoulaki,https://inspirehep.net/authors/1452498,Perimeter Institute,Offered,2020-12-18 23:47:00
Rudin Petrossian-Byrne,https://inspirehep.net/literature?sort=mostrecent&size=25&page=1&q=a%20rudin%20petrossian-byrne&ui-citation-summary=true,Perimeter Institute,Offered,2020-12-18 23:46:00
